,source,target,weight
11349,1529,177,3
11350,32,3565,1
11351,456,45,5
11352,880,12,1
11353,676,528,3
11354,47,65,5
11355,37,56,1
11356,41,29,2
11357,2394,456,1
11358,797,1765,1
11359,753,2331,1
11360,9,326,-1
11361,261,72,1
11362,96,101,5
11363,50,1076,3
11364,176,784,1
11365,191,3730,-2
11366,172,140,1
11367,1257,21,1
11368,2808,32,1
11369,1040,105,2
11370,115,2375,2
11371,1281,6,1
11372,297,22,3
11373,789,725,10
11374,0,1866,1
11375,87,124,3
11376,107,1,8
11377,677,3505,1
11378,1694,230,1
11379,162,102,1
11380,2486,1620,1
11381,2416,85,1
11382,25,276,2
11383,214,168,5
11384,109,2418,1
11385,4,102,1
11386,266,838,2
11387,720,440,1
11388,1704,2088,1
11389,13,49,2
11390,1605,715,1
11391,944,13,1
11392,66,1326,1
11393,57,2418,1
11394,315,3770,-10
11395,56,108,1
11396,12,1811,1
11397,37,3570,2
11398,882,72,1
11399,234,118,8
11400,3719,1186,1
11401,175,2856,1
11402,3610,94,1
11403,72,882,4
11404,25,3781,-10
11405,0,2794,1
11406,1595,103,2
11407,3605,746,1
11408,1793,196,1
11409,2527,1427,1
11410,21,22,8
11411,88,2096,1
11412,254,66,1
11413,94,135,1
11414,77,259,1
11415,9,155,1
11416,2031,1256,1
11417,231,69,1
11418,1733,13,1
11419,116,257,3
11420,239,75,3
11421,380,1,5
11422,305,451,1
11423,151,167,2
11424,303,3452,1
11425,397,206,2
11426,3773,287,1
11427,74,718,1
11428,320,707,2
11429,542,0,1
11430,60,1812,1
11431,515,89,1
11432,167,3,4
11433,592,3619,-9
11434,13,943,3
11435,587,797,2
11436,325,10,1
11437,1107,613,1
11438,392,2928,1
11439,147,53,2
11440,53,3,5
11441,128,421,4
11442,100,477,2
11443,670,27,1
11444,3772,101,-10
11445,3781,49,3
11446,274,3698,1
11447,24,3070,1
11448,174,1,1
11449,1771,26,1
11450,1,16,5
11451,103,280,3
11452,148,973,1
11453,476,1661,1
11454,187,3782,-10
11455,726,993,1
11456,6,639,5
11457,638,176,2
11458,15,3452,2
11459,2349,2233,1
11460,23,49,2
11461,2165,0,1
11462,3337,150,1
11463,2441,3,1
11464,134,165,1
11465,18,1367,2
11466,83,908,1
11467,0,724,1
11468,676,281,3
11469,735,193,8
11470,483,124,1
11471,96,365,3
11472,86,3720,-10
11473,3513,336,3
11474,648,32,2
11475,2055,358,2
11476,224,259,2
11477,3661,3691,7
11478,493,10,1
11479,1452,154,1
11480,287,18,4
11481,479,343,1
11482,6,698,1
11483,466,64,1
11484,865,1466,1
11485,6,1345,3
11486,195,175,-10
11487,224,529,5
11488,6,1347,1
11489,14,3429,1
11490,473,77,2
11491,211,78,3
11492,539,1658,1
11493,2,80,2
11494,1005,1010,2
11495,2532,662,1
11496,1552,95,1
11497,619,3774,-10
11498,95,110,1
11499,63,901,1
11500,74,410,1
11501,1651,853,1
11502,14,66,1
11503,1158,791,-10
11504,3,214,3
11505,675,611,3
11506,681,938,1
11507,384,925,3
11508,490,3593,3
11509,23,1350,1
11510,2964,165,1
11511,41,180,1
11512,66,751,1
11513,2007,3748,1
11514,639,148,1
11515,370,79,1
11516,299,174,2
11517,89,394,1
11518,407,621,1
11519,821,117,1
11520,648,1884,1
11521,47,1472,1
11522,14,2431,1
11523,391,189,2
11524,9,72,1
11525,700,5,3
11526,597,672,3
11527,134,546,1
11528,205,2353,1
11529,93,85,1
11530,37,959,1
11531,751,178,2
11532,102,3464,1
11533,687,54,5
11534,176,877,3
11535,288,390,3
11536,5,1349,4
11537,897,415,7
11538,14,3508,-1
11539,263,592,1
11540,125,689,-10
11541,3766,99,1
11542,278,268,2
11543,565,506,3
11544,164,406,5
11545,1,120,3
11546,205,3728,-2
11547,70,32,1
11548,1259,540,2
11549,213,6,1
11550,84,165,1
11551,271,149,2
11552,235,255,1
11553,10,94,1
11554,32,702,1
11555,8,153,1
11556,2195,68,1
11557,993,56,1
11558,551,165,3
11559,2147,116,1
11560,1148,453,1
11561,7,3753,-2
11562,45,12,5
11563,684,947,8
11564,197,29,1
11565,13,266,5
11566,172,2391,2
11567,430,29,1
11568,166,262,1
11569,2247,1331,2
11570,25,190,2
11571,19,10,4
11572,20,224,1
11573,62,3782,-10
11574,21,204,1
11575,3464,3660,-3
11576,197,276,2
11577,3742,2606,1
11578,850,402,1
11579,165,24,1
11580,3034,2253,1
11581,68,2873,1
11582,365,654,1
11583,159,944,1
11584,1734,16,3
11585,203,3743,2
11586,29,3757,-10
11587,94,525,2
11588,50,408,1
11589,95,14,1
11590,3781,175,7
11591,696,176,2
11592,213,295,1
11593,1061,205,2
11594,1120,386,5
11595,1089,1,1
11596,1452,407,1
11597,3576,32,2
11598,831,2419,2
11599,347,8,3
11600,138,2513,1
11601,341,919,2
11602,10,3692,1
11603,26,1361,1
11604,607,994,2
11605,26,5,3
11606,8,548,1
11607,1549,2,1
11608,143,1560,2
11609,2,3126,1
11610,83,147,1
11611,2389,1369,1
11612,1738,255,3
11613,3446,14,3
11614,823,8,-2
11615,25,1127,2
11616,10,182,-10
11617,13,1736,1
11618,45,880,3
11619,0,308,5
11620,421,273,1
11621,251,726,1
11622,1161,7,1
11623,56,2092,1
11624,893,308,1
11625,109,958,2
11626,466,100,2
11627,274,1687,1
11628,62,175,5
11629,16,305,1
11630,87,3730,-7
11631,309,10,1
11632,202,6,6
11633,65,100,2
11634,535,611,2
11635,2030,475,1
11636,1956,1,1
11637,540,1259,2
11638,36,165,2
11639,3690,2,2
11640,162,461,1
11641,3,1614,2
11642,21,3661,-4
11643,207,3756,-1
11644,51,3743,2
11645,6,3752,-10
11646,436,668,1
11647,590,121,3
11648,14,2436,1
11649,164,8,3
11650,223,3,5
11651,489,33,1
11652,21,939,1
11653,10,123,1
11654,591,585,1
11655,1403,44,1
11656,89,130,1
11657,537,535,1
11658,9,1287,1
11659,297,1209,1
11660,205,1558,1
11661,342,1990,2
11662,145,3781,2
11663,2343,290,1
11664,23,1690,10
11665,92,258,1
11666,96,210,1
11667,0,2686,1
11668,167,5,2
11669,3611,205,1
11670,2913,37,2
11671,3116,176,2
11672,747,2,3
11673,21,16,5
11674,3,1037,1
11675,3572,27,2
11676,358,2058,2
11677,616,0,2
11678,3773,102,1
11679,27,1673,3
11680,171,204,1
11681,0,2112,2
11682,22,1397,1
11683,188,305,6
11684,404,568,1
11685,0,173,1
11686,1519,37,1
11687,3605,0,1
11688,18,496,1
11689,70,2233,1
11690,3514,67,10
11691,3512,227,1
11692,90,3724,-10
11693,415,431,2
11694,459,433,1
11695,1565,5,4
11696,124,3746,-10
11697,96,254,1
11698,14,85,5
11699,25,1875,1
11700,841,3,1
11701,465,355,5
11702,3742,1436,1
11703,3551,1700,1
11704,17,612,1
11705,1516,294,1
11706,84,940,1
11707,928,312,4
11708,1442,217,2
11709,294,1516,1
11710,2416,103,1
11711,178,1110,1
11712,3742,1005,3
11713,442,128,3
11714,2092,0,1
11715,920,607,5
11716,56,2136,2
11717,649,162,1
11718,218,369,1
11719,80,3243,1
11720,536,62,1
11721,116,1741,1
11722,147,839,4
11723,16,25,5
11724,1650,216,1
11725,9,1701,1
11726,129,340,1
11727,113,1,1
11728,1937,296,1
11729,1,108,5
11730,1695,1095,2
11731,37,617,3
11732,171,3464,1
11733,4,288,1
11734,2588,282,1
11735,6,26,3
11736,1233,661,4
11737,107,1743,1
11738,3713,3683,4
11739,1023,0,1
11740,21,18,3
11741,3781,19,9
11742,2388,31,5
11743,875,2,1
11744,423,637,1
11745,18,401,1
11746,938,13,1
11747,738,49,1
11748,887,0,7
11749,2528,794,10
11750,63,1553,1
11751,132,100,2
11752,3179,12,1
11753,106,1776,1
11754,277,379,1
11755,1945,25,1
11756,549,77,1
11757,539,129,1
11758,103,63,5
11759,545,3781,5
11760,552,692,1
11761,6,369,8
11762,653,534,1
11763,160,3778,1
11764,1859,493,3
11765,806,3731,1
11766,60,21,2
11767,44,3754,-10
11768,99,89,5
11769,259,3743,2
11770,98,144,1
11771,218,114,4
11772,2390,0,1
11773,109,361,1
11774,2,754,1
11775,58,307,1
11776,1883,458,1
11777,2047,443,1
11778,7,226,3
11779,156,2335,2
11780,148,5,1
11781,121,42,2
11782,89,31,4
11783,525,244,2
11784,10,68,1
11785,160,40,1
11786,229,604,1
11787,48,31,2
11788,0,2374,1
11789,1025,142,3
11790,1879,1877,1
11791,0,2089,1
11792,1392,2335,1
11793,1977,1678,1
11794,48,649,1
11795,350,2,4
11796,631,71,1
11797,17,629,1
11798,184,8,-3
11799,919,44,1
11800,277,875,1
11801,1579,821,1
11802,255,74,1
11803,165,346,2
11804,5,161,2
11805,177,1812,1
11806,159,3757,5
11807,57,320,1
11808,285,25,1
11809,46,459,2
11810,20,562,1
11811,3383,144,2
11812,593,17,8
11813,129,1634,1
11814,39,270,4
11815,1019,176,1
11816,1,216,2
11817,498,2432,1
11818,3780,3776,10
11819,14,831,1
11820,613,1881,1
11821,134,42,3
11822,3,365,2
11823,355,467,1
11824,5,3191,1
11825,802,161,2
11826,394,86,1
11827,71,649,1
11828,4,459,1
11829,43,710,2
11830,824,58,1
11831,2,773,1
11832,76,1,1
11833,461,162,1
11834,3,310,5
11835,204,171,1
11836,3264,1863,1
11837,919,917,1
11838,65,9,1
11839,184,348,3
11840,65,482,1
11841,188,259,1
11842,504,1431,1
11843,132,370,1
11844,15,99,3
11845,1602,211,1
11846,219,17,5
11847,190,57,3
11848,263,1,10
11849,10,371,1
11850,21,38,6
11851,3110,0,1
11852,1589,2428,1
11853,298,3742,1
11854,2252,228,2
11855,650,103,1
11856,149,1646,1
11857,489,289,1
11858,738,1330,1
11859,2,885,2
11860,1323,9,1
11861,23,483,3
11862,187,3729,-9
11863,250,1712,2
11864,105,1040,2
11865,640,7,1
11866,3685,240,1
11867,6,747,1
11868,838,294,1
11869,30,4,6
11870,318,40,4
11871,32,2595,1
11872,538,1638,3
11873,864,1251,1
11874,13,1723,1
11875,3305,86,1
11876,104,288,1
11877,448,3,1
11878,106,3773,2
11879,34,191,3
11880,9,7,2
11881,303,19,1
11882,2050,77,1
11883,317,7,3
11884,3728,38,1
11885,6,3001,1
11886,1622,911,1
11887,867,1584,4
11888,8,3743,-5
11889,416,6,2
11890,497,14,3
11891,1543,459,2
11892,330,2,1
11893,1977,1976,1
11894,651,464,8
11895,865,17,2
11896,86,3305,1
11897,1011,1688,1
11898,994,1209,-4
11899,9,141,3
11900,116,369,1
11901,42,3604,-10
11902,358,3676,2
11903,3464,171,1
11904,440,2500,1
11905,692,183,3
11906,75,618,1
11907,1996,223,1
11908,117,172,1
11909,1969,408,1
11910,76,264,1
11911,32,69,1
11912,44,532,1
11913,84,10,-7
11914,321,128,4
11915,27,49,1
11916,1632,3505,1
11917,1185,0,1
11918,1961,447,2
11919,94,6,8
11920,176,1,7
11921,2799,66,1
11922,3121,9,1
11923,654,297,1
11924,116,2907,1
11925,48,176,-1
11926,51,19,4
11927,1,69,2
11928,163,1,10
11929,432,3773,-1
11930,45,1806,1
11931,509,1678,2
11932,87,10,1
11933,660,403,1
11934,1709,1260,1
11935,115,61,3
11936,1522,2,1
11937,2979,24,1
11938,13,8,10
11939,257,24,1
11940,114,3219,1
11941,16,359,1
11942,2,227,1
11943,2587,1234,1
11944,1457,8,2
11945,110,244,4
11946,65,97,2
11947,431,1886,2
11948,0,2323,1
11949,253,194,10
11950,3773,1170,1
11951,369,304,1
11952,227,135,2
11953,991,528,1
11954,177,0,1
11955,556,347,1
11956,31,8,1
11957,221,149,-2
11958,8,106,3
11959,0,258,1
11960,448,64,2
11961,1653,1657,1
11962,51,361,4
11963,108,214,1
11964,128,1413,4
11965,479,2037,1
11966,16,314,1
11967,243,133,3
11968,271,144,1
11969,5,11,1
11970,176,1170,2
11971,156,25,1
11972,487,1320,1
11973,29,3714,-10
11974,882,106,1
11975,25,247,1
11976,277,5,2
11977,653,717,2
11978,2373,35,2
11979,174,9,2
11980,1964,535,1
11981,3036,12,1
11982,189,391,1
11983,7,526,-1
11984,24,227,2
11985,283,2152,1
11986,10,344,1
11987,7,3690,-1
11988,1795,0,1
11989,1489,81,2
11990,94,7,2
11991,44,283,1
11992,15,53,4
11993,0,2746,1
11994,6,42,-4
11995,2084,1268,1
11996,405,201,3
11997,311,73,5
11998,579,20,1
11999,83,444,1
12000,402,76,1
12001,253,653,1
12002,81,320,3
12003,197,5,4
12004,57,290,2
12005,1146,3253,1
12006,4,162,5
12007,9,613,1
12008,3776,6,-10
12009,333,820,1
12010,540,1626,2
12011,57,1588,2
12012,221,117,1
12013,22,606,4
12014,2797,50,1
12015,20,521,1
12016,37,2905,1
12017,540,1637,1
12018,93,765,1
12019,315,96,2
12020,6,24,4
12021,1172,1050,1
12022,751,492,1
12023,9,3742,-10
12024,244,110,4
12025,64,1932,1
12026,5,23,2
12027,22,138,2
12028,29,3743,-10
12029,876,6,3
12030,1715,2734,1
12031,141,1185,1
12032,186,422,5
12033,1843,645,1
12034,563,44,1
12035,29,685,-1
12036,233,1909,1
12037,710,222,2
12038,1379,689,1
12039,1052,91,2
12040,257,3731,1
12041,15,79,-2
12042,67,3098,1
12043,33,2349,1
12044,0,1735,1
12045,110,29,3
12046,461,385,1
12047,0,3,2
12048,1239,326,1
12049,2416,86,1
12050,4,41,5
12051,184,36,3
12052,1,380,5
12053,370,132,1
12054,16,211,1
12055,20,960,1
12056,466,289,2
12057,62,41,2
12058,155,255,2
12059,66,1287,1
12060,1448,27,1
12061,1585,1200,2
12062,277,522,1
12063,2335,278,1
12064,45,3173,1
12065,121,88,1
12066,32,797,-3
12067,69,1307,1
12068,3115,7,2
12069,1533,12,4
12070,287,86,1
12071,8,304,1
12072,825,1576,1
12073,104,30,5
12074,786,2406,1
12075,477,1248,1
12076,505,204,1
12077,250,543,3
12078,85,93,10
12079,1,271,2
12080,3,806,1
12081,350,1593,1
12082,32,136,1
12083,198,243,1
12084,756,1843,1
12085,1,776,1
12086,1369,140,1
12087,123,21,3
12088,506,2103,1
12089,908,1959,1
12090,24,264,8
12091,2071,784,2
12092,558,464,5
12093,2340,640,2
12094,2732,251,1
12095,13,483,2
12096,53,112,5
12097,3470,626,2
12098,15,147,2
12099,912,715,1
12100,62,3781,-10
12101,989,36,2
12102,7,3539,-1
12103,14,901,1
12104,616,127,1
12105,1785,1740,1
12106,49,1666,1
12107,6,3769,-3
12108,72,3590,1
12109,176,2310,1
12110,379,118,1
12111,146,420,10
12112,1505,31,3
12113,1705,96,3
12114,0,2260,1
12115,5,265,1
12116,207,161,1
12117,39,2139,1
12118,21,46,8
12119,284,300,1
12120,3609,124,1
12121,13,141,1
12122,95,3378,1
12123,34,85,4
12124,165,176,8
12125,3493,113,1
12126,249,18,1
12127,210,682,1
12128,132,74,1
12129,243,2328,2
12130,352,995,2
12131,289,115,1
12132,123,297,2
12133,462,665,1
12134,20,1985,1
12135,31,797,-1
12136,6,40,1
12137,497,63,1
12138,97,278,2
12139,3314,1193,1
12140,181,105,4
12141,429,3773,2
12142,877,3466,1
12143,933,129,2
12144,9,1966,1
12145,150,3518,-2
12146,2673,1268,1
12147,388,73,2
12148,72,87,1
12149,128,1079,5
12150,3010,6,1
12151,3,301,6
12152,65,158,2
12153,255,39,3
12154,327,1449,1
12155,84,164,1
12156,401,482,1
12157,2,204,1
12158,3,1217,1
12159,3612,57,1
12160,148,418,1
12161,2265,12,1
12162,14,136,2
12163,14,210,1
12164,97,113,4
12165,488,3,1
12166,23,228,1
12167,94,5,3
12168,633,1746,3
12169,1304,16,1
12170,15,340,1
12171,1673,27,5
12172,68,145,1
12173,107,129,1
12174,168,214,5
12175,1158,7,2
12176,25,244,3
12177,87,28,1
12178,122,114,2
12179,3776,3781,-10
12180,176,155,2
12181,24,2134,1
12182,1051,1048,1
12183,109,130,2
12184,3,2491,1
12185,509,3,5
12186,20,69,1
12187,12,1830,1
12188,464,559,5
12189,1677,3,2
12190,204,1040,1
12191,147,379,3
12192,339,1936,2
12193,14,2421,1
12194,552,2230,1
12195,26,4,1
12196,94,2952,1
12197,51,263,1
12198,2681,64,1
12199,14,95,2
12200,13,2141,1
12201,124,26,5
12202,105,130,1
12203,313,667,3
12204,21,102,2
12205,42,18,2
12206,23,561,1
12207,8,3742,-10
12208,668,573,1
12209,488,27,2
12210,46,210,3
12211,1373,18,3
12212,66,1288,1
12213,247,157,4
12214,3564,103,2
12215,180,355,5
12216,14,2425,1
12217,66,4,10
12218,1038,267,1
12219,707,3782,-10
12220,1482,0,1
12221,853,3781,-10
12222,223,383,1
12223,303,391,1
12224,601,701,1
12225,3778,1152,1
12226,54,2942,1
12227,6,2921,1
12228,7,3458,-1
12229,165,1785,2
12230,1,90,8
12231,221,172,1
12232,590,69,1
12233,3,155,1
12234,14,278,1
12235,473,2900,1
12236,10,263,1
12237,762,145,2
12238,2856,144,1
12239,773,530,1
12240,1710,218,2
12241,10,89,4
12242,372,3516,-1
12243,108,406,1
12244,41,80,1
12245,370,360,2
12246,89,401,1
12247,912,1621,1
12248,32,734,1
12249,62,654,2
12250,123,519,7
12251,3766,132,1
12252,187,814,-1
12253,95,6,3
12254,3496,1203,5
12255,440,1237,5
12256,0,1312,1
12257,772,654,1
12258,25,92,8
12259,605,418,1
12260,182,2549,1
12261,0,957,1
12262,33,31,3
12263,800,10,1
12264,1369,172,1
12265,573,3742,5
12266,498,95,2
12267,344,10,1
12268,1073,85,3
12269,544,9,1
12270,476,137,3
12271,595,0,1
12272,23,707,1
12273,3464,28,1
12274,25,1137,2
12275,176,489,1
12276,395,105,1
12277,490,21,1
12278,309,119,5
12279,80,753,2
12280,110,3,2
12281,443,403,1
12282,2005,1,10
12283,223,83,1
12284,111,3773,1
12285,24,3,6
12286,139,2583,1
12287,308,291,1
12288,543,139,4
12289,1367,248,1
12290,42,12,4
12291,797,116,-1
12292,9,490,1
12293,2514,138,1
12294,124,291,2
12295,322,225,1
12296,1324,102,2
12297,140,287,1
12298,69,189,1
12299,1103,2512,1
12300,108,499,1
12301,46,196,1
12302,873,56,2
12303,1053,72,2
12304,688,3758,2
12305,443,1629,1
12306,1179,176,2
12307,245,103,4
12308,308,4,2
12309,889,1031,1
12310,2409,329,1
12311,168,671,3
12312,1102,664,1
12313,0,3331,1
12314,140,320,1
12315,57,350,1
12316,8,59,5
12317,21,948,1
12318,2070,540,1
12319,1874,0,1
12320,94,3726,-10
12321,497,707,-1
12322,21,612,1
12323,25,131,1
12324,577,120,1
12325,2920,7,2
12326,39,17,1
12327,140,95,2
12328,938,567,1
12329,3313,3590,1
12330,868,21,1
12331,479,75,1
12332,155,43,1
12333,752,55,9
12334,163,57,1
12335,56,1688,2
12336,187,240,1
12337,396,240,1
12338,141,696,1
12339,268,79,5
12340,243,5,1
12341,3623,124,1
12342,415,47,1
12343,86,95,1
12344,1209,920,1
12345,229,125,1
12346,552,94,1
12347,37,2839,1
12348,116,345,2
12349,1661,152,1
12350,1485,1630,3
12351,592,40,1
12352,136,263,1
12353,823,760,1
12354,784,129,1
12355,213,554,3
12356,1581,593,1
12357,74,1099,2
12358,699,225,-3
12359,38,69,1
12360,124,375,1
12361,7,1583,-1
12362,490,1220,2
12363,77,738,1
12364,10,95,1
12365,2416,63,1
12366,1768,630,2
12367,0,1884,1
12368,806,16,3
12369,2148,34,1
12370,558,373,5
12371,436,1978,1
12372,166,327,1
12373,323,657,2
12374,3164,644,5
12375,1155,4,1
12376,490,442,1
12377,234,20,1
12378,1297,188,1
12379,85,1199,1
12380,8,121,4
12381,1,503,1
12382,1190,247,1
12383,1432,201,1
12384,2127,8,1
12385,528,676,3
12386,42,116,1
12387,115,0,1
12388,178,3561,-2
12389,34,113,2
12390,14,3544,-1
12391,61,20,4
12392,686,3755,1
12393,422,186,5
12394,1714,251,1
12395,3513,229,1
12396,130,1240,1
12397,783,3742,1
12398,9,1166,2
12399,69,19,1
12400,13,15,5
12401,44,8,2
12402,110,3780,-10
12403,1232,34,3
12404,535,2613,1
12405,57,144,1
12406,1158,10,3
12407,102,3773,1
12408,88,405,1
12409,2855,65,1
12410,3253,0,4
12411,679,1471,1
12412,586,88,1
12413,405,720,2
12414,1725,732,1
12415,704,3203,1
12416,676,343,1
12417,3471,61,1
12418,1121,253,2
12419,3781,408,1
12420,82,170,1
12421,2519,20,1
12422,64,587,1
12423,271,187,2
12424,1455,65,5
12425,547,8,2
12426,156,155,2
12427,1038,802,2
12428,29,122,1
12429,297,654,1
12430,37,54,5
12431,2649,25,1
12432,615,1007,2
12433,57,3709,-10
12434,22,772,1
12435,405,262,1
12436,750,228,1
12437,2154,86,2
12438,917,381,1
12439,563,3730,1
12440,193,116,1
12441,16,941,2
12442,120,632,3
12443,0,3338,1
12444,964,596,1
12445,677,302,3
12446,41,6,1
12447,4,25,2
12448,47,474,1
12449,28,123,3
12450,1377,25,1
12451,491,5,1
12452,848,3742,2
12453,102,2,8
12454,109,518,1
12455,610,1961,1
12456,17,3781,2
12457,114,127,1
12458,108,667,1
12459,135,32,2
12460,3695,144,-10
12461,41,108,1
12462,1,435,1
12463,48,829,1
12464,919,225,1
12465,390,288,3
12466,1915,352,1
12467,375,3513,3
12468,1475,1720,1
12469,169,2,3
12470,2704,579,1
12471,23,315,1
12472,287,1690,1
12473,202,31,2
12474,80,246,1
12475,1174,44,1
12476,1845,11,1
12477,2509,1104,1
12478,221,0,1
12479,1375,11,1
12480,0,3312,1
12481,141,42,6
12482,432,4,7
12483,3709,1193,1
12484,41,1336,1
12485,3020,838,3
12486,1580,18,1
12487,1690,1383,5
12488,615,611,2
12489,469,15,3
12490,135,1458,1
12491,25,171,1
12492,870,3566,1
12493,843,850,1
12494,328,255,1
12495,646,1,1
12496,36,478,4
12497,75,83,1
12498,17,159,9
12499,6,33,8
12500,31,106,2
12501,806,19,5
12502,0,1194,1
12503,102,84,3
12504,314,173,1
12505,7,1855,-1
12506,2862,68,1
12507,10,5,6
12508,1807,126,1
12509,2,31,5
12510,296,105,2
12511,339,1943,2
12512,7,2920,1
12513,374,163,1
12514,1456,0,1
12515,1871,4,3
12516,9,160,5
12517,94,412,1
12518,3731,24,1
12519,551,1310,4
12520,9,1110,1
12521,1530,67,1
12522,176,3708,-10
12523,1220,490,2
12524,176,2987,1
12525,187,123,-1
12526,2508,138,10
12527,161,155,1
12528,816,159,1
12529,401,116,1
12530,81,94,1
12531,166,985,1
12532,797,945,1
12533,144,14,-2
12534,86,3593,-2
12535,575,3728,1
12536,169,271,-3
12537,35,29,1
12538,44,1106,1
12539,91,5,7
12540,374,63,1
12541,3749,3587,4
12542,31,392,1
12543,1007,615,1
12544,208,175,4
12545,1730,23,1
12546,21,1294,1
12547,669,3742,1
12548,349,16,2
12549,21,139,2
12550,5,3622,2
12551,4,157,3
12552,1,472,4
12553,613,576,10
12554,82,8,2
12555,3148,0,1
12556,119,453,1
12557,33,57,2
12558,373,14,1
12559,676,27,1
12560,3692,1061,5
12561,0,2184,1
12562,3,608,2
12563,583,568,10
12564,2386,115,2
12565,9,622,6
12566,1135,32,1
12567,94,2329,1
12568,106,31,2
12569,6,265,5
12570,3748,182,4
12571,686,638,1
12572,1234,216,1
12573,9,2518,1
12574,21,158,7
12575,103,983,1
12576,477,857,1
12577,2741,0,1
12578,176,2253,1
12579,66,1759,1
12580,20,1003,1
12581,197,155,1
12582,29,455,1
12583,667,3551,1
12584,7,3590,-10
12585,222,1,5
12586,116,23,3
12587,2335,1597,1
12588,29,3695,-10
12589,3781,3,9
12590,3769,2368,1
12591,83,1627,1
12592,216,327,1
12593,7,28,2
12594,3743,165,-10
12595,1600,22,1
12596,2,1174,2
12597,2335,217,1
12598,20,328,5
12599,1353,177,1
12600,205,60,2
12601,223,62,1
12602,128,442,5
12603,31,176,-1
12604,414,544,3
12605,309,35,1
12606,124,288,1
12607,205,3709,-10
12608,428,6,9
12609,312,322,9
12610,75,479,1
12611,61,144,1
12612,940,9,1
12613,578,575,9
12614,58,207,5
12615,756,29,1
12616,2183,59,2
12617,891,19,5
12618,982,35,1
12619,279,4,1
12620,1085,3,1
12621,135,2405,1
12622,169,1804,1
12623,139,3676,-10
12624,374,42,1
12625,220,275,10
12626,0,2961,1
12627,132,65,1
12628,276,25,2
12629,2,1059,1
12630,1833,11,1
12631,2400,0,3
12632,42,693,2
12633,3,1908,1
12634,3748,2007,1
12635,600,461,2
12636,1326,66,1
12637,3598,58,10
12638,33,334,1
12639,2151,177,1
12640,74,9,2
12641,1,235,1
12642,1071,11,1
12643,2446,22,1
12644,4,124,1
12645,1606,1915,1
12646,1685,2620,1
12647,187,5,1
12648,1242,39,2
12649,47,628,3
12650,102,39,1
12651,106,82,2
12652,255,64,1
12653,176,1038,1
12654,1243,925,1
12655,1,6,3
12656,187,3512,-10
12657,314,8,2
12658,129,20,1
12659,1073,1074,6
12660,797,685,1
12661,3314,1868,1
12662,262,1235,1
12663,874,54,6
12664,156,434,1
12665,1060,2,3
12666,78,1017,1
12667,972,26,4
12668,480,1272,2
12669,216,174,1
12670,63,125,3
12671,780,15,2
12672,3007,1153,1
12673,272,574,2
12674,614,2553,1
12675,797,2883,1
12676,253,88,10
12677,911,534,1
12678,873,797,1
12679,654,44,1
12680,1880,1065,1
12681,1058,243,1
12682,466,74,1
12683,397,415,2
12684,2754,541,1
12685,3259,2,3
12686,1481,0,1
12687,46,40,1
12688,567,74,1
12689,182,166,5
12690,1000,402,1
12691,329,52,1
12692,136,1690,1
12693,151,112,6
12694,1158,3777,-10
12695,953,1382,1
12696,895,258,3
12697,1692,1,1
12698,18,71,1
12699,109,517,5
12700,3781,545,2
12701,173,821,1
12702,1179,84,1
12703,1522,161,1
12704,13,32,2
12705,117,221,1
12706,112,153,1
12707,248,3,2
12708,158,64,5
12709,116,3766,1
12710,25,243,1
12711,45,1312,1
12712,440,90,3
12713,114,240,1
12714,1015,334,4
12715,3714,10,10
12716,156,932,2
12717,125,604,2
12718,323,615,2
12719,62,2452,1
12720,5,430,2
12721,37,259,3
12722,243,640,1
12723,1,470,7
12724,350,95,1
12725,336,3564,-2
12726,0,2941,1
12727,6,2868,1
12728,248,903,2
12729,2331,753,1
12730,0,3214,1
12731,30,18,4
12732,1434,1625,2
12733,2211,392,1
12734,2955,410,1
12735,521,1155,1
12736,58,129,1
12737,99,2719,1
12738,330,1525,2
12739,9,1326,1
12740,8,29,1
12741,358,2615,1
12742,1017,621,1
12743,1641,98,1
12744,688,800,2
